"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"Age of Mother"	"Age of Mother Code"	Births
	"2007"	"2007"	"January"	"1"	"Texas"	"48"	"40-44 years"	"40-44"	654
	"2007"	"2007"	"January"	"1"	"Texas"	"48"	"45-49 years"	"45-49"	37
	"2007"	"2007"	"January"	"1"	"Utah"	"49"	"15-19 years"	"15-19"	299
	"2007"	"2007"	"January"	"1"	"Utah"	"49"	"20-24 years"	"20-24"	1227
	"2007"	"2007"	"January"	"1"	"Utah"	"49"	"25-29 years"	"25-29"	1499
	"2007"	"2007"	"January"	"1"	"Utah"	"49"	"30-34 years"	"30-34"	848
	"2007"	"2007"	"January"	"1"	"Utah"	"49"	"35-39 years"	"35-39"	336
	"2007"	"2007"	"January"	"1"	"Utah"	"49"	"40-44 years"	"40-44"	76
	"2007"	"2007"	"January"	"1"	"Vermont"	"50"	"15-19 years"	"15-19"	53
	"2007"	"2007"	"January"	"1"	"Vermont"	"50"	"20-24 years"	"20-24"	138
	"2007"	"2007"	"January"	"1"	"Vermont"	"50"	"25-29 years"	"25-29"	133
	"2007"	"2007"	"January"	"1"	"Vermont"	"50"	"30-34 years"	"30-34"	113
	"2007"	"2007"	"January"	"1"	"Vermont"	"50"	"35-39 years"	"35-39"	68
	"2007"	"2007"	"January"	"1"	"Vermont"	"50"	"40-44 years"	"40-44"	14
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"15-19 years"	"15-19"	780
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"20-24 years"	"20-24"	2222
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"25-29 years"	"25-29"	2485
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"30-34 years"	"30-34"	2089
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"35-39 years"	"35-39"	1231
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"40-44 years"	"40-44"	275
	"2007"	"2007"	"January"	"1"	"Virginia"	"51"	"45-49 years"	"45-49"	13
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"15-19 years"	"15-19"	629
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"20-24 years"	"20-24"	1704
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"25-29 years"	"25-29"	2072
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"30-34 years"	"30-34"	1668
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"35-39 years"	"35-39"	901
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"40-44 years"	"40-44"	230
	"2007"	"2007"	"January"	"1"	"Washington"	"53"	"45-49 years"	"45-49"	11
	"2007"	"2007"	"January"	"1"	"West Virginia"	"54"	"15-19 years"	"15-19"	217
	"2007"	"2007"	"January"	"1"	"West Virginia"	"54"	"20-24 years"	"20-24"	556
	"2007"	"2007"	"January"	"1"	"West Virginia"	"54"	"25-29 years"	"25-29"	488
	"2007"	"2007"	"January"	"1"	"West Virginia"	"54"	"30-34 years"	"30-34"	300
	"2007"	"2007"	"January"	"1"	"West Virginia"	"54"	"35-39 years"	"35-39"	133
	"2007"	"2007"	"January"	"1"	"West Virginia"	"54"	"40-44 years"	"40-44"	33
	"2007"	"2007"	"January"	"1"	"Wisconsin"	"55"	"15-19 years"	"15-19"	526
	"2007"	"2007"	"January"	"1"	"Wisconsin"	"55"	"20-24 years"	"20-24"	1427
	"2007"	"2007"	"January"	"1"	"Wisconsin"	"55"	"25-29 years"	"25-29"	1817
	"2007"	"2007"	"January"	"1"	"Wisconsin"	"55"	"30-34 years"	"30-34"	1308
	"2007"	"2007"	"January"	"1"	"Wisconsin"	"55"	"35-39 years"	"35-39"	604
	"2007"	"2007"	"January"	"1"	"Wisconsin"	"55"	"40-44 years"	"40-44"	161
	"2007"	"2007"	"January"	"1"	"Wyoming"	"56"	"15-19 years"	"15-19"	87
	"2007"	"2007"	"January"	"1"	"Wyoming"	"56"	"20-24 years"	"20-24"	208
	"2007"	"2007"	"January"	"1"	"Wyoming"	"56"	"25-29 years"	"25-29"	184
	"2007"	"2007"	"January"	"1"	"Wyoming"	"56"	"30-34 years"	"30-34"	109
	"2007"	"2007"	"January"	"1"	"Wyoming"	"56"	"35-39 years"	"35-39"	38
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"Under 15 years"	"15"	20
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"15-19 years"	"15-19"	674
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"20-24 years"	"20-24"	1411
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"25-29 years"	"25-29"	1473
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"30-34 years"	"30-34"	909
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"35-39 years"	"35-39"	360
	"2007"	"2007"	"February"	"2"	"Alabama"	"01"	"40-44 years"	"40-44"	88
	"2007"	"2007"	"February"	"2"	"Alaska"	"02"	"15-19 years"	"15-19"	97
	"2007"	"2007"	"February"	"2"	"Alaska"	"02"	"20-24 years"	"20-24"	239
	"2007"	"2007"	"February"	"2"	"Alaska"	"02"	"25-29 years"	"25-29"	242
	"2007"	"2007"	"February"	"2"	"Alaska"	"02"	"30-34 years"	"30-34"	140
	"2007"	"2007"	"February"	"2"	"Alaska"	"02"	"35-39 years"	"35-39"	77
	"2007"	"2007"	"February"	"2"	"Alaska"	"02"	"40-44 years"	"40-44"	18
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"15-19 years"	"15-19"	1020
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"20-24 years"	"20-24"	2150
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"25-29 years"	"25-29"	2165
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"30-34 years"	"30-34"	1527
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"35-39 years"	"35-39"	705
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"40-44 years"	"40-44"	152
	"2007"	"2007"	"February"	"2"	"Arizona"	"04"	"45-49 years"	"45-49"	10
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"Under 15 years"	"15"	10
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"15-19 years"	"15-19"	453
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"20-24 years"	"20-24"	1065
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"25-29 years"	"25-29"	909
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"30-34 years"	"30-34"	464
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"35-39 years"	"35-39"	239
	"2007"	"2007"	"February"	"2"	"Arkansas"	"05"	"40-44 years"	"40-44"	35
	"2007"	"2007"	"February"	"2"	"California"	"06"	"Under 15 years"	"15"	50
	"2007"	"2007"	"February"	"2"	"California"	"06"	"15-19 years"	"15-19"	3965
	"2007"	"2007"	"February"	"2"	"California"	"06"	"20-24 years"	"20-24"	9436
	"2007"	"2007"	"February"	"2"	"California"	"06"	"25-29 years"	"25-29"	11145
	"2007"	"2007"	"February"	"2"	"California"	"06"	"30-34 years"	"30-34"	10057
	"2007"	"2007"	"February"	"2"	"California"	"06"	"35-39 years"	"35-39"	5752
	"2007"	"2007"	"February"	"2"	"California"	"06"	"40-44 years"	"40-44"	1317
	"2007"	"2007"	"February"	"2"	"California"	"06"	"45-49 years"	"45-49"	111
	"2007"	"2007"	"February"	"2"	"California"	"06"	"50-54 years"	"50-54"	10
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"Under 15 years"	"15"	11
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"15-19 years"	"15-19"	507
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"20-24 years"	"20-24"	1281
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"25-29 years"	"25-29"	1436
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"30-34 years"	"30-34"	1249
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"35-39 years"	"35-39"	708
	"2007"	"2007"	"February"	"2"	"Colorado"	"08"	"40-44 years"	"40-44"	148
	"2007"	"2007"	"February"	"2"	"Connecticut"	"09"	"15-19 years"	"15-19"	219
	"2007"	"2007"	"February"	"2"	"Connecticut"	"09"	"20-24 years"	"20-24"	578
	"2007"	"2007"	"February"	"2"	"Connecticut"	"09"	"25-29 years"	"25-29"	795
	"2007"	"2007"	"February"	"2"	"Connecticut"	"09"	"30-34 years"	"30-34"	860
	"2007"	"2007"	"February"	"2"	"Connecticut"	"09"	"35-39 years"	"35-39"	549
	"2007"	"2007"	"February"	"2"	"Connecticut"	"09"	"40-44 years"	"40-44"	127
	"2007"	"2007"	"February"	"2"	"Delaware"	"10"	"15-19 years"	"15-19"	114
	"2007"	"2007"	"February"	"2"	"Delaware"	"10"	"20-24 years"	"20-24"	276
	"2007"	"2007"	"February"	"2"	"Delaware"	"10"	"25-29 years"	"25-29"	237
	"2007"	"2007"	"February"	"2"	"Delaware"	"10"	"30-34 years"	"30-34"	207
	"2007"	"2007"	"February"	"2"	"Delaware"	"10"	"35-39 years"	"35-39"	99
	"2007"	"2007"	"February"	"2"	"Delaware"	"10"	"40-44 years"	"40-44"	15
	"2007"	"2007"	"February"	"2"	"District of Columbia"	"11"	"15-19 years"	"15-19"	75
	"2007"	"2007"	"February"	"2"	"District of Columbia"	"11"	"20-24 years"	"20-24"	153
	"2007"	"2007"	"February"	"2"	"District of Columbia"	"11"	"25-29 years"	"25-29"	155
	"2007"	"2007"	"February"	"2"	"District of Columbia"	"11"	"30-34 years"	"30-34"	162
	"2007"	"2007"	"February"	"2"	"District of Columbia"	"11"	"35-39 years"	"35-39"	128
	"2007"	"2007"	"February"	"2"	"District of Columbia"	"11"	"40-44 years"	"40-44"	29
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"Under 15 years"	"15"	30
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"15-19 years"	"15-19"	1977
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"20-24 years"	"20-24"	4884
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"25-29 years"	"25-29"	5101
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"30-34 years"	"30-34"	3906
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"35-39 years"	"35-39"	2161
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"40-44 years"	"40-44"	447
	"2007"	"2007"	"February"	"2"	"Florida"	"12"	"45-49 years"	"45-49"	28
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"Under 15 years"	"15"	30
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"15-19 years"	"15-19"	1400
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"20-24 years"	"20-24"	3187
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"25-29 years"	"25-29"	3239
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"30-34 years"	"30-34"	2421
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"35-39 years"	"35-39"	1203
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"40-44 years"	"40-44"	242
	"2007"	"2007"	"February"	"2"	"Georgia"	"13"	"45-49 years"	"45-49"	12
	"2007"	"2007"	"February"	"2"	"Hawaii"	"15"	"15-19 years"	"15-19"	129
	"2007"	"2007"	"February"	"2"	"Hawaii"	"15"	"20-24 years"	"20-24"	366
	"2007"	"2007"	"February"	"2"	"Hawaii"	"15"	"25-29 years"	"25-29"	390
	"2007"	"2007"	"February"	"2"	"Hawaii"	"15"	"30-34 years"	"30-34"	349
	"2007"	"2007"	"February"	"2"	"Hawaii"	"15"	"35-39 years"	"35-39"	189
	"2007"	"2007"	"February"	"2"	"Hawaii"	"15"	"40-44 years"	"40-44"	43
	"2007"	"2007"	"February"	"2"	"Idaho"	"16"	"15-19 years"	"15-19"	179
	"2007"	"2007"	"February"	"2"	"Idaho"	"16"	"20-24 years"	"20-24"	568
	"2007"	"2007"	"February"	"2"	"Idaho"	"16"	"25-29 years"	"25-29"	595
	"2007"	"2007"	"February"	"2"	"Idaho"	"16"	"30-34 years"	"30-34"	352
	"2007"	"2007"	"February"	"2"	"Idaho"	"16"	"35-39 years"	"35-39"	144
	"2007"	"2007"	"February"	"2"	"Idaho"	"16"	"40-44 years"	"40-44"	27
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"Under 15 years"	"15"	22
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"15-19 years"	"15-19"	1418
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"20-24 years"	"20-24"	3092
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"25-29 years"	"25-29"	3893
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"30-34 years"	"30-34"	3232
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"35-39 years"	"35-39"	1681
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"40-44 years"	"40-44"	331
	"2007"	"2007"	"February"	"2"	"Illinois"	"17"	"45-49 years"	"45-49"	25
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"Under 15 years"	"15"	13
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"15-19 years"	"15-19"	774
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"20-24 years"	"20-24"	2076
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"25-29 years"	"25-29"	2080
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"30-34 years"	"30-34"	1330
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"35-39 years"	"35-39"	570
	"2007"	"2007"	"February"	"2"	"Indiana"	"18"	"40-44 years"	"40-44"	100
	"2007"	"2007"	"February"	"2"	"Iowa"	"19"	"15-19 years"	"15-19"	288
	"2007"	"2007"	"February"	"2"	"Iowa"	"19"	"20-24 years"	"20-24"	805
	"2007"	"2007"	"February"	"2"	"Iowa"	"19"	"25-29 years"	"25-29"	1021
	"2007"	"2007"	"February"	"2"	"Iowa"	"19"	"30-34 years"	"30-34"	624
	"2007"	"2007"	"February"	"2"	"Iowa"	"19"	"35-39 years"	"35-39"	295
	"2007"	"2007"	"February"	"2"	"Iowa"	"19"	"40-44 years"	"40-44"	47
	"2007"	"2007"	"February"	"2"	"Kansas"	"20"	"15-19 years"	"15-19"	318
	"2007"	"2007"	"February"	"2"	"Kansas"	"20"	"20-24 years"	"20-24"	915
	"2007"	"2007"	"February"	"2"	"Kansas"	"20"	"25-29 years"	"25-29"	975
	"2007"	"2007"	"February"	"2"	"Kansas"	"20"	"30-34 years"	"30-34"	632
	"2007"	"2007"	"February"	"2"	"Kansas"	"20"	"35-39 years"	"35-39"	300
	"2007"	"2007"	"February"	"2"	"Kansas"	"20"	"40-44 years"	"40-44"	49
	"2007"	"2007"	"February"	"2"	"Kentucky"	"21"	"15-19 years"	"15-19"	561
	"2007"	"2007"	"February"	"2"	"Kentucky"	"21"	"20-24 years"	"20-24"	1402
	"2007"	"2007"	"February"	"2"	"Kentucky"	"21"	"25-29 years"	"25-29"	1326
	"2007"	"2007"	"February"	"2"	"Kentucky"	"21"	"30-34 years"	"30-34"	812
	"2007"	"2007"	"February"	"2"	"Kentucky"	"21"	"35-39 years"	"35-39"	350
	"2007"	"2007"	"February"	"2"	"Kentucky"	"21"	"40-44 years"	"40-44"	69
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"Under 15 years"	"15"	13
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"15-19 years"	"15-19"	680
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"20-24 years"	"20-24"	1601
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"25-29 years"	"25-29"	1458
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"30-34 years"	"30-34"	803
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"35-39 years"	"35-39"	383
	"2007"	"2007"	"February"	"2"	"Louisiana"	"22"	"40-44 years"	"40-44"	70
	"2007"	"2007"	"February"	"2"	"Maine"	"23"	"15-19 years"	"15-19"	88
	"2007"	"2007"	"February"	"2"	"Maine"	"23"	"20-24 years"	"20-24"	297
	"2007"	"2007"	"February"	"2"	"Maine"	"23"	"25-29 years"	"25-29"	316
	"2007"	"2007"	"February"	"2"	"Maine"	"23"	"30-34 years"	"30-34"	259
	"2007"	"2007"	"February"	"2"	"Maine"	"23"	"35-39 years"	"35-39"	114
	"2007"	"2007"	"February"	"2"	"Maine"	"23"	"40-44 years"	"40-44"	20
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"15-19 years"	"15-19"	590
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"20-24 years"	"20-24"	1285
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"25-29 years"	"25-29"	1545
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"30-34 years"	"30-34"	1501
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"35-39 years"	"35-39"	890
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"40-44 years"	"40-44"	192
	"2007"	"2007"	"February"	"2"	"Maryland"	"24"	"45-49 years"	"45-49"	17
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"15-19 years"	"15-19"	358
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"20-24 years"	"20-24"	943
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"25-29 years"	"25-29"	1440
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"30-34 years"	"30-34"	1791
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"35-39 years"	"35-39"	1044
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"40-44 years"	"40-44"	233
	"2007"	"2007"	"February"	"2"	"Massachusetts"	"25"	"45-49 years"	"45-49"	20
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"Under 15 years"	"15"	14
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"15-19 years"	"15-19"	1024
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"20-24 years"	"20-24"	2409
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"25-29 years"	"25-29"	2832
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"30-34 years"	"30-34"	2208
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"35-39 years"	"35-39"	1074
	"2007"	"2007"	"February"	"2"	"Michigan"	"26"	"40-44 years"	"40-44"	185
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"15-19 years"	"15-19"	419
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"20-24 years"	"20-24"	1227
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"25-29 years"	"25-29"	1670
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"30-34 years"	"30-34"	1376
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"35-39 years"	"35-39"	667
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"40-44 years"	"40-44"	116
	"2007"	"2007"	"February"	"2"	"Minnesota"	"27"	"45-49 years"	"45-49"	14
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"Under 15 years"	"15"	16
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"15-19 years"	"15-19"	609
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"20-24 years"	"20-24"	1179
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"25-29 years"	"25-29"	949
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"30-34 years"	"30-34"	534
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"35-39 years"	"35-39"	226
	"2007"	"2007"	"February"	"2"	"Mississippi"	"28"	"40-44 years"	"40-44"	46
	"2007"	"2007"	"February"	"2"	"Missouri"	"29"	"15-19 years"	"15-19"	707
	"2007"	"2007"	"February"	"2"	"Missouri"	"29"	"20-24 years"	"20-24"	1808
	"2007"	"2007"	"February"	"2"	"Missouri"	"29"	"25-29 years"	"25-29"	1895
	"2007"	"2007"	"February"	"2"	"Missouri"	"29"	"30-34 years"	"30-34"	1211
	"2007"	"2007"	"February"	"2"	"Missouri"	"29"	"35-39 years"	"35-39"	543
	"2007"	"2007"	"February"	"2"	"Missouri"	"29"	"40-44 years"	"40-44"	103
	"2007"	"2007"	"February"	"2"	"Montana"	"30"	"15-19 years"	"15-19"	79
	"2007"	"2007"	"February"	"2"	"Montana"	"30"	"20-24 years"	"20-24"	260
	"2007"	"2007"	"February"	"2"	"Montana"	"30"	"25-29 years"	"25-29"	284
	"2007"	"2007"	"February"	"2"	"Montana"	"30"	"30-34 years"	"30-34"	192
	"2007"	"2007"	"February"	"2"	"Montana"	"30"	"35-39 years"	"35-39"	92
	"2007"	"2007"	"February"	"2"	"Montana"	"30"	"40-44 years"	"40-44"	18
	"2007"	"2007"	"February"	"2"	"Nebraska"	"31"	"15-19 years"	"15-19"	181
	"2007"	"2007"	"February"	"2"	"Nebraska"	"31"	"20-24 years"	"20-24"	557
	"2007"	"2007"	"February"	"2"	"Nebraska"	"31"	"25-29 years"	"25-29"	661
	"2007"	"2007"	"February"	"2"	"Nebraska"	"31"	"30-34 years"	"30-34"	457
	"2007"	"2007"	"February"	"2"	"Nebraska"	"31"	"35-39 years"	"35-39"	181
	"2007"	"2007"	"February"	"2"	"Nebraska"	"31"	"40-44 years"	"40-44"	35
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"Under 15 years"	"15"	11
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"15-19 years"	"15-19"	375
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"20-24 years"	"20-24"	811
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"25-29 years"	"25-29"	851
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"30-34 years"	"30-34"	626
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"35-39 years"	"35-39"	327
	"2007"	"2007"	"February"	"2"	"Nevada"	"32"	"40-44 years"	"40-44"	68
	"2007"	"2007"	"February"	"2"	"New Hampshire"	"33"	"15-19 years"	"15-19"	88
	"2007"	"2007"	"February"	"2"	"New Hampshire"	"33"	"20-24 years"	"20-24"	225
	"2007"	"2007"	"February"	"2"	"New Hampshire"	"33"	"25-29 years"	"25-29"	329
	"2007"	"2007"	"February"	"2"	"New Hampshire"	"33"	"30-34 years"	"30-34"	299
	"2007"	"2007"	"February"	"2"	"New Hampshire"	"33"	"35-39 years"	"35-39"	157
	"2007"	"2007"	"February"	"2"	"New Hampshire"	"33"	"40-44 years"	"40-44"	26
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"15-19 years"	"15-19"	572
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"20-24 years"	"20-24"	1524
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"25-29 years"	"25-29"	2296
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"30-34 years"	"30-34"	2538
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"35-39 years"	"35-39"	1532
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"40-44 years"	"40-44"	317
	"2007"	"2007"	"February"	"2"	"New Jersey"	"34"	"45-49 years"	"45-49"	25
	"2007"	"2007"	"February"	"2"	"New Mexico"	"35"	"15-19 years"	"15-19"	346
	"2007"	"2007"	"February"	"2"	"New Mexico"	"35"	"20-24 years"	"20-24"	722
	"2007"	"2007"	"February"	"2"	"New Mexico"	"35"	"25-29 years"	"25-29"	627
	"2007"	"2007"	"February"	"2"	"New Mexico"	"35"	"30-34 years"	"30-34"	376
	"2007"	"2007"	"February"	"2"	"New Mexico"	"35"	"35-39 years"	"35-39"	212
	"2007"	"2007"	"February"	"2"	"New Mexico"	"35"	"40-44 years"	"40-44"	40
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"Under 15 years"	"15"	19
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"15-19 years"	"15-19"	1364
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"20-24 years"	"20-24"	3988
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"25-29 years"	"25-29"	5013
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"30-34 years"	"30-34"	4872
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"35-39 years"	"35-39"	2984
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"40-44 years"	"40-44"	753
	"2007"	"2007"	"February"	"2"	"New York"	"36"	"45-49 years"	"45-49"	82
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"Under 15 years"	"15"	15
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"15-19 years"	"15-19"	1188
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"20-24 years"	"20-24"	2691
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"25-29 years"	"25-29"	2775
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"30-34 years"	"30-34"	2082
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"35-39 years"	"35-39"	1038
	"2007"	"2007"	"February"	"2"	"North Carolina"	"37"	"40-44 years"	"40-44"	205
	"2007"	"2007"	"February"	"2"	"North Dakota"	"38"	"15-19 years"	"15-19"	46
	"2007"	"2007"	"February"	"2"	"North Dakota"	"38"	"20-24 years"	"20-24"	203
	"2007"	"2007"	"February"	"2"	"North Dakota"	"38"	"25-29 years"	"25-29"	225
	"2007"	"2007"	"February"	"2"	"North Dakota"	"38"	"30-34 years"	"30-34"	134
	"2007"	"2007"	"February"	"2"	"North Dakota"	"38"	"35-39 years"	"35-39"	69
	"2007"	"2007"	"February"	"2"	"North Dakota"	"38"	"40-44 years"	"40-44"	16
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"Under 15 years"	"15"	14
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"15-19 years"	"15-19"	1283
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"20-24 years"	"20-24"	3096
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"25-29 years"	"25-29"	3377
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"30-34 years"	"30-34"	2429
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"35-39 years"	"35-39"	1172
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"40-44 years"	"40-44"	258
	"2007"	"2007"	"February"	"2"	"Ohio"	"39"	"45-49 years"	"45-49"	13
	"2007"	"2007"	"February"	"2"	"Oklahoma"	"40"	"15-19 years"	"15-19"	592
	"2007"	"2007"	"February"	"2"	"Oklahoma"	"40"	"20-24 years"	"20-24"	1442
	"2007"	"2007"	"February"	"2"	"Oklahoma"	"40"	"25-29 years"	"25-29"	1254
	"2007"	"2007"	"February"	"2"	"Oklahoma"	"40"	"30-34 years"	"30-34"	686
	"2007"	"2007"	"February"	"2"	"Oklahoma"	"40"	"35-39 years"	"35-39"	266
	"2007"	"2007"	"February"	"2"	"Oklahoma"	"40"	"40-44 years"	"40-44"	54
	"2007"	"2007"	"February"	"2"	"Oregon"	"41"	"15-19 years"	"15-19"	339
	"2007"	"2007"	"February"	"2"	"Oregon"	"41"	"20-24 years"	"20-24"	933
	"2007"	"2007"	"February"	"2"	"Oregon"	"41"	"25-29 years"	"25-29"	1087
	"2007"	"2007"	"February"	"2"	"Oregon"	"41"	"30-34 years"	"30-34"	862
	"2007"	"2007"	"February"	"2"	"Oregon"	"41"	"35-39 years"	"35-39"	434
